Group,Code,Name,Year,Disease,Disease_description,Denominator,Incidence_rate
COUNTRIES,ZAF,South Africa,2014,MEASLES,Measles,"per 100,000 population",33.38
COUNTRIES,ZAF,South Africa,2014,POLIO,Poliomyelitis,"per 1,000 live births",29.13
COUNTRIES,ZAF,South Africa,2014,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",20.71
COUNTRIES,ZAF,South Africa,2014,DIPHTHERIA,Diphtheria,"per 1,000,000 population",36.01
COUNTRIES,ZAF,South Africa,2014,TB,Tuberculosis,"per 1,000 live births",37.85
COUNTRIES,ZAF,South Africa,2014,HEPB,Hepatitis B,"per 1,000,000 population",20.49
COUNTRIES,ZAF,South Africa,2015,MEASLES,Measles,"per 1,000,000 population",26.02
COUNTRIES,ZAF,South Africa,2015,POLIO,Poliomyelitis,"per 100,000 population",41.67
COUNTRIES,ZAF,South Africa,2015,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",35.68
COUNTRIES,ZAF,South Africa,2015,DIPHTHERIA,Diphtheria,"per 1,000 live births",18.59
COUNTRIES,ZAF,South Africa,2015,TB,Tuberculosis,"per 1,000,000 population",16.94
COUNTRIES,ZAF,South Africa,2015,HEPB,Hepatitis B,"per 100,000 population",30.83
COUNTRIES,ZAF,South Africa,2016,MEASLES,Measles,"per 100,000 population",21.33
COUNTRIES,ZAF,South Africa,2016,POLIO,Poliomyelitis,"per 100,000 population",30.93
COUNTRIES,ZAF,South Africa,2016,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",20.79
COUNTRIES,ZAF,South Africa,2016,DIPHTHERIA,Diphtheria,"per 1,000 live births",33.52
COUNTRIES,ZAF,South Africa,2016,TB,Tuberculosis,"per 1,000 live births",13.09
COUNTRIES,ZAF,South Africa,2016,HEPB,Hepatitis B,"per 100,000 population",23.59
COUNTRIES,ZAF,South Africa,2017,MEASLES,Measles,"per 1,000 live births",24.67
COUNTRIES,ZAF,South Africa,2017,POLIO,Poliomyelitis,"per 100,000 population",49.58
COUNTRIES,ZAF,South Africa,2017,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",31.81
COUNTRIES,ZAF,South Africa,2017,DIPHTHERIA,Diphtheria,"per 1,000 live births",21.74
COUNTRIES,ZAF,South Africa,2017,TB,Tuberculosis,"per 1,000 live births",44.56
COUNTRIES,ZAF,South Africa,2017,HEPB,Hepatitis B,"per 1,000 live births",31.8
COUNTRIES,ZAF,South Africa,2018,MEASLES,Measles,"per 1,000 live births",28.52
COUNTRIES,ZAF,South Africa,2018,POLIO,Poliomyelitis,"per 1,000,000 population",25.76
COUNTRIES,ZAF,South Africa,2018,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",153.19
COUNTRIES,ZAF,South Africa,2018,DIPHTHERIA,Diphtheria,"per 1,000 live births",20.05
COUNTRIES,ZAF,South Africa,2018,TB,Tuberculosis,"per 100,000 population",31.93
COUNTRIES,ZAF,South Africa,2018,HEPB,Hepatitis B,"per 1,000,000 population",30.9
COUNTRIES,ZAF,South Africa,2019,MEASLES,Measles,"per 1,000 live births",26.99
COUNTRIES,ZAF,South Africa,2019,POLIO,Poliomyelitis,"per 1,000,000 population",22.62
COUNTRIES,ZAF,South Africa,2019,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",28.16
COUNTRIES,ZAF,South Africa,2019,DIPHTHERIA,Diphtheria,"per 1,000,000 population",14.61
COUNTRIES,ZAF,South Africa,2019,TB,Tuberculosis,"per 100,000 population",
COUNTRIES,ZAF,South Africa,2019,HEPB,Hepatitis B,"per 100,000 population",48.28
COUNTRIES,ZAF,South Africa,2020,MEASLES,Measles,"per 1,000 live births",28.64
COUNTRIES,ZAF,South Africa,2020,POLIO,Poliomyelitis,"per 100,000 population",24.12
COUNTRIES,ZAF,South Africa,2020,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",25.94
COUNTRIES,ZAF,South Africa,2020,DIPHTHERIA,Diphtheria,"per 100,000 population",21.76
COUNTRIES,ZAF,South Africa,2020,TB,Tuberculosis,"per 1,000 live births",38.07
COUNTRIES,ZAF,South Africa,2020,HEPB,Hepatitis B,"per 1,000,000 population",36.24
COUNTRIES,ZAF,South Africa,2021,MEASLES,Measles,"per 100,000 population",19.32
COUNTRIES,ZAF,South Africa,2021,POLIO,Poliomyelitis,"per 1,000 live births",39.91
COUNTRIES,ZAF,South Africa,2021,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",114.3
COUNTRIES,ZAF,South Africa,2021,DIPHTHERIA,Diphtheria,"per 100,000 population",15.29
COUNTRIES,ZAF,South Africa,2021,TB,Tuberculosis,"per 100,000 population",22.0
COUNTRIES,ZAF,South Africa,2021,HEPB,Hepatitis B,"per 1,000,000 population",32.03
COUNTRIES,ZAF,South Africa,2022,MEASLES,Measles,"per 1,000 live births",35.98
COUNTRIES,ZAF,South Africa,2022,POLIO,Poliomyelitis,"per 1,000,000 population",30.18
COUNTRIES,ZAF,South Africa,2022,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",27.75
COUNTRIES,ZAF,South Africa,2022,DIPHTHERIA,Diphtheria,"per 1,000,000 population",32.92
COUNTRIES,ZAF,South Africa,2022,TB,Tuberculosis,"per 100,000 population",37.48
COUNTRIES,ZAF,South Africa,2022,HEPB,Hepatitis B,"per 1,000 live births",31.04
COUNTRIES,ZAF,South Africa,2023,MEASLES,Measles,"per 1,000 live births",39.77
COUNTRIES,ZAF,South Africa,2023,POLIO,Poliomyelitis,"per 1,000 live births",36.75
COUNTRIES,ZAF,South Africa,2023,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",23.85
COUNTRIES,ZAF,South Africa,2023,DIPHTHERIA,Diphtheria,"per 1,000,000 population",36.21
COUNTRIES,ZAF,South Africa,2023,TB,Tuberculosis,"per 1,000 live births",25.62
COUNTRIES,ZAF,South Africa,2023,HEPB,Hepatitis B,"per 1,000,000 population",27.89
COUNTRIES,MEX,Mexico,2010,MEASLES,Measles,"per 1,000 live births",2.61
COUNTRIES,MEX,Mexico,2010,POLIO,Poliomyelitis,"per 1,000,000 population",1.79
COUNTRIES,MEX,Mexico,2010,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",14.02
COUNTRIES,MEX,Mexico,2010,DIPHTHERIA,Diphtheria,"per 1,000,000 population",1.61
COUNTRIES,MEX,Mexico,2010,TB,Tuberculosis,"per 100,000 population",0.0
COUNTRIES,MEX,Mexico,2010,HEPB,Hepatitis B,"per 1,000 live births",13.92
COUNTRIES,MEX,Mexico,2011,MEASLES,Measles,"per 100,000 population",0.0
COUNTRIES,MEX,Mexico,2011,POLIO,Poliomyelitis,"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2011,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",2.38
COUNTRIES,MEX,Mexico,2011,DIPHTHERIA,Diphtheria,"per 1,000,000 population",9.06
COUNTRIES,MEX,Mexico,2011,TB,Tuberculosis,"per 100,000 population",9.69
COUNTRIES,MEX,Mexico,2011,HEPB,Hepatitis B,"per 100,000 population",5.03
COUNTRIES,MEX,Mexico,2012,MEASLES,Measles,"per 100,000 population",0.0
COUNTRIES,MEX,Mexico,2012,POLIO,Poliomyelitis,"per 1,000,000 population",0.0
COUNTRIES,MEX,Mexico,2012,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",0.0
COUNTRIES,MEX,Mexico,2012,DIPHTHERIA,Diphtheria,"per 1,000 live births",4.0
COUNTRIES,MEX,Mexico,2012,TB,Tuberculosis,"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2012,HEPB,Hepatitis B,"per 1,000 live births",8.03
COUNTRIES,MEX,Mexico,2013,MEASLES,Measles,"per 1,000,000 population",2.51
COUNTRIES,MEX,Mexico,2013,POLIO,Poliomyelitis,"per 1,000,000 population",51.35
COUNTRIES,MEX,Mexico,2013,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",6.42
COUNTRIES,MEX,Mexico,2013,DIPHTHERIA,Diphtheria,"per 100,000 population",3.74
COUNTRIES,MEX,Mexico,2013,TB,Tuberculosis,"per 1,000 live births",6.57
COUNTRIES,MEX,Mexico,2013,HEPB,Hepatitis B,"per 1,000 live births",8.46
COUNTRIES,MEX,Mexico,2014,MEASLES,Measles,"per 1,000 live births",5.43
COUNTRIES,MEX,Mexico,2014,POLIO,Poliomyelitis,"per 1,000 live births",6.93
COUNTRIES,MEX,Mexico,2014,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",6.36
COUNTRIES,MEX,Mexico,2014,DIPHTHERIA,Diphtheria,"per 100,000 population",10.78
COUNTRIES,MEX,Mexico,2014,TB,Tuberculosis,"per 100,000 population",3.18
COUNTRIES,MEX,Mexico,2014,HEPB,Hepatitis B,"per 100,000 population",14.14
COUNTRIES,MEX,Mexico,2015,MEASLES,Measles,"per 100,000 population",5.07
COUNTRIES,MEX,Mexico,2015,POLIO,Poliomyelitis,"per 1,000,000 population",10.2
COUNTRIES,MEX,Mexico,2015,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",1.97
COUNTRIES,MEX,Mexico,2015,DIPHTHERIA,Diphtheria,"per 100,000 population",9.42
COUNTRIES,MEX,Mexico,2015,TB,Tuberculosis,"per 1,000 live births",3.51
COUNTRIES,MEX,Mexico,2015,HEPB,Hepatitis B,"per 1,000,000 population",0.0
COUNTRIES,MEX,Mexico,2016,MEASLES,Measles,"per 100,000 population",9.98
COUNTRIES,MEX,Mexico,2016,POLIO,Poliomyelitis,"per 1,000 live births",47.43
COUNTRIES,MEX,Mexico,2016,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",8.98
COUNTRIES,MEX,Mexico,2016,DIPHTHERIA,Diphtheria,"per 100,000 population",1.46
COUNTRIES,MEX,Mexico,2016,TB,Tuberculosis,"per 100,000 population",1.19
COUNTRIES,MEX,Mexico,2016,HEPB,Hepatitis B,"per 1,000 live births",16.42
COUNTRIES,MEX,Mexico,2017,MEASLES,Measles,"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2017,POLIO,Poliomyelitis,"per 100,000 population",11.72
COUNTRIES,MEX,Mexico,2017,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",0.0
COUNTRIES,MEX,Mexico,2017,DIPHTHERIA,Diphtheria,"per 1,000,000 population",13.74
COUNTRIES,MEX,Mexico,2017,TB,Tuberculosis,"per 1,000 live births",13.64
COUNTRIES,MEX,Mexico,2017,HEPB,Hepatitis B,"per 1,000,000 population",0.24
COUNTRIES,MEX,Mexico,2018,MEASLES,Measles,"per 1,000 live births",9.23
COUNTRIES,MEX,Mexico,2018,POLIO,Poliomyelitis,"per 100,000 population",4.07
COUNTRIES,MEX,Mexico,2018,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",0.0
COUNTRIES,MEX,Mexico,2018,DIPHTHERIA,Diphtheria,"per 1,000,000 population",0.74
COUNTRIES,MEX,Mexico,2018,TB,Tuberculosis,"per 100,000 population",12.74
COUNTRIES,MEX,Mexico,2018,HEPB,Hepatitis B,"per 100,000 population",0.0
COUNTRIES,MEX,Mexico,2019,MEASLES,Measles,"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2019,POLIO,Poliomyelitis,"per 100,000 population",7.5
COUNTRIES,MEX,Mexico,2019,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",0.0
COUNTRIES,MEX,Mexico,2019,DIPHTHERIA,Diphtheria,"per 1,000 live births",
COUNTRIES,MEX,Mexico,2019,TB,Tuberculosis,"per 100,000 population",13.65
COUNTRIES,MEX,Mexico,2019,HEPB,Hepatitis B,"per 100,000 population",6.85
COUNTRIES,MEX,Mexico,2020,MEASLES,Measles,"per 1,000,000 population",0.0
COUNTRIES,MEX,Mexico,2020,POLIO,Poliomyelitis,"per 1,000,000 population",10.2
COUNTRIES,MEX,Mexico,2020,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",11.97
COUNTRIES,MEX,Mexico,2020,DIPHTHERIA,Diphtheria,"per 1,000 live births",0.17
COUNTRIES,MEX,Mexico,2020,TB,Tuberculosis,"per 1,000 live births",5.85
COUNTRIES,MEX,Mexico,2020,HEPB,Hepatitis B,"per 1,000 live births",2.65
COUNTRIES,MEX,Mexico,2021,MEASLES,Measles,"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2021,POLIO,Poliomyelitis,"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2021,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2021,DIPHTHERIA,Diphtheria,"per 100,000 population",1.88
COUNTRIES,MEX,Mexico,2021,TB,Tuberculosis,"per 1,000,000 population",0.0
COUNTRIES,MEX,Mexico,2021,HEPB,Hepatitis B,"per 1,000 live births",4.47
COUNTRIES,MEX,Mexico,2022,MEASLES,Measles,"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2022,POLIO,Poliomyelitis,"per 100,000 population",0.0
COUNTRIES,MEX,Mexico,2022,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",0.0
COUNTRIES,MEX,Mexico,2022,DIPHTHERIA,Diphtheria,"per 100,000 population",0.75
COUNTRIES,MEX,Mexico,2022,TB,Tuberculosis,"per 1,000,000 population",17.06
COUNTRIES,MEX,Mexico,2022,HEPB,Hepatitis B,"per 1,000,000 population",0.0
COUNTRIES,MEX,Mexico,2023,MEASLES,Measles,"per 1,000,000 population",0.0
COUNTRIES,MEX,Mexico,2023,POLIO,Poliomyelitis,"per 100,000 population",2.44
COUNTRIES,MEX,Mexico,2023,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",3.3
COUNTRIES,MEX,Mexico,2023,DIPHTHERIA,Diphtheria,"per 100,000 population",0.0
COUNTRIES,MEX,Mexico,2023,TB,Tuberculosis,"per 1,000,000 population",20.92
COUNTRIES,MEX,Mexico,2023,HEPB,Hepatitis B,"per 1,000 live births",0.0
COUNTRIES,IDN,Indonesia,2010,MEASLES,Measles,"per 1,000,000 population",8.6
COUNTRIES,IDN,Indonesia,2010,POLIO,Poliomyelitis,"per 1,000,000 population",35.09
COUNTRIES,IDN,Indonesia,2010,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",15.85
COUNTRIES,IDN,Indonesia,2010,DIPHTHERIA,Diphtheria,"per 1,000,000 population",20.08
COUNTRIES,IDN,Indonesia,2010,TB,Tuberculosis,"per 1,000,000 population",25.77
COUNTRIES,IDN,Indonesia,2010,HEPB,Hepatitis B,"per 100,000 population",23.9
COUNTRIES,IDN,Indonesia,2011,MEASLES,Measles,"per 1,000,000 population",24.79
COUNTRIES,IDN,Indonesia,2011,POLIO,Poliomyelitis,"per 1,000,000 population",23.52
COUNTRIES,IDN,Indonesia,2011,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",26.85
COUNTRIES,IDN,Indonesia,2011,DIPHTHERIA,Diphtheria,"per 1,000 live births",18.33
COUNTRIES,IDN,Indonesia,2011,TB,Tuberculosis,"per 1,000,000 population",17.24
COUNTRIES,IDN,Indonesia,2011,HEPB,Hepatitis B,"per 100,000 population",21.63
COUNTRIES,IDN,Indonesia,2012,MEASLES,Measles,"per 1,000,000 population",21.34
COUNTRIES,IDN,Indonesia,2012,POLIO,Poliomyelitis,"per 100,000 population",24.76
COUNTRIES,IDN,Indonesia,2012,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",17.87
COUNTRIES,IDN,Indonesia,2012,DIPHTHERIA,Diphtheria,"per 1,000 live births",16.31
COUNTRIES,IDN,Indonesia,2012,TB,Tuberculosis,"per 1,000,000 population",33.28
COUNTRIES,IDN,Indonesia,2012,HEPB,Hepatitis B,"per 1,000,000 population",10.05
COUNTRIES,IDN,Indonesia,2013,MEASLES,Measles,"per 100,000 population",9.35
COUNTRIES,IDN,Indonesia,2013,POLIO,Poliomyelitis,"per 1,000,000 population",19.18
COUNTRIES,IDN,Indonesia,2013,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",27.8
COUNTRIES,IDN,Indonesia,2013,DIPHTHERIA,Diphtheria,"per 100,000 population",26.43
COUNTRIES,IDN,Indonesia,2013,TB,Tuberculosis,"per 1,000,000 population",3.7
COUNTRIES,IDN,Indonesia,2013,HEPB,Hepatitis B,"per 1,000 live births",13.21
COUNTRIES,IDN,Indonesia,2014,MEASLES,Measles,"per 1,000,000 population",16.01
COUNTRIES,IDN,Indonesia,2014,POLIO,Poliomyelitis,"per 1,000,000 population",5.9
COUNTRIES,IDN,Indonesia,2014,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",13.37
COUNTRIES,IDN,Indonesia,2014,DIPHTHERIA,Diphtheria,"per 100,000 population",13.91
COUNTRIES,IDN,Indonesia,2014,TB,Tuberculosis,"per 1,000,000 population",27.35
COUNTRIES,IDN,Indonesia,2014,HEPB,Hepatitis B,"per 100,000 population",21.87
COUNTRIES,IDN,Indonesia,2015,MEASLES,Measles,"per 1,000,000 population",16.72
COUNTRIES,IDN,Indonesia,2015,POLIO,Poliomyelitis,"per 1,000,000 population",20.65
COUNTRIES,IDN,Indonesia,2015,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",29.34
COUNTRIES,IDN,Indonesia,2015,DIPHTHERIA,Diphtheria,"per 1,000 live births",26.98
COUNTRIES,IDN,Indonesia,2015,TB,Tuberculosis,"per 1,000,000 population",39.48
COUNTRIES,IDN,Indonesia,2015,HEPB,Hepatitis B,"per 1,000 live births",20.98
COUNTRIES,IDN,Indonesia,2016,MEASLES,Measles,"per 1,000 live births",76.13
COUNTRIES,IDN,Indonesia,2016,POLIO,Poliomyelitis,"per 100,000 population",20.77
COUNTRIES,IDN,Indonesia,2016,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",15.68
COUNTRIES,IDN,Indonesia,2016,DIPHTHERIA,Diphtheria,"per 1,000 live births",13.97
COUNTRIES,IDN,Indonesia,2016,TB,Tuberculosis,"per 1,000,000 population",20.51
COUNTRIES,IDN,Indonesia,2016,HEPB,Hepatitis B,"per 1,000 live births",11.99
COUNTRIES,IDN,Indonesia,2017,MEASLES,Measles,"per 1,000 live births",31.79
COUNTRIES,IDN,Indonesia,2017,POLIO,Poliomyelitis,"per 1,000 live births",29.04
COUNTRIES,IDN,Indonesia,2017,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",21.35
COUNTRIES,IDN,Indonesia,2017,DIPHTHERIA,Diphtheria,"per 1,000 live births",16.48
COUNTRIES,IDN,Indonesia,2017,TB,Tuberculosis,"per 1,000,000 population",13.97
COUNTRIES,IDN,Indonesia,2017,HEPB,Hepatitis B,"per 1,000,000 population",34.85
COUNTRIES,IDN,Indonesia,2018,MEASLES,Measles,"per 1,000 live births",19.96
COUNTRIES,IDN,Indonesia,2018,POLIO,Poliomyelitis,"per 100,000 population",13.73
COUNTRIES,IDN,Indonesia,2018,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",21.75
COUNTRIES,IDN,Indonesia,2018,DIPHTHERIA,Diphtheria,"per 1,000 live births",26.1
COUNTRIES,IDN,Indonesia,2018,TB,Tuberculosis,"per 1,000 live births",11.58
COUNTRIES,IDN,Indonesia,2018,HEPB,Hepatitis B,"per 1,000 live births",9.42
COUNTRIES,IDN,Indonesia,2019,MEASLES,Measles,"per 100,000 population",0.0
COUNTRIES,IDN,Indonesia,2019,POLIO,Poliomyelitis,"per 100,000 population",6.0
COUNTRIES,IDN,Indonesia,2019,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",16.67
COUNTRIES,IDN,Indonesia,2019,DIPHTHERIA,Diphtheria,"per 100,000 population",6.92
COUNTRIES,IDN,Indonesia,2019,TB,Tuberculosis,"per 100,000 population",20.81
COUNTRIES,IDN,Indonesia,2019,HEPB,Hepatitis B,"per 100,000 population",
COUNTRIES,IDN,Indonesia,2020,MEASLES,Measles,"per 1,000 live births",25.1
COUNTRIES,IDN,Indonesia,2020,POLIO,Poliomyelitis,"per 1,000,000 population",0.0
COUNTRIES,IDN,Indonesia,2020,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",27.57
COUNTRIES,IDN,Indonesia,2020,DIPHTHERIA,Diphtheria,"per 100,000 population",12.91
COUNTRIES,IDN,Indonesia,2020,TB,Tuberculosis,"per 100,000 population",18.09
COUNTRIES,IDN,Indonesia,2020,HEPB,Hepatitis B,"per 1,000,000 population",20.26
COUNTRIES,IDN,Indonesia,2021,MEASLES,Measles,"per 1,000 live births",8.55
COUNTRIES,IDN,Indonesia,2021,POLIO,Poliomyelitis,"per 100,000 population",8.22
COUNTRIES,IDN,Indonesia,2021,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",8.94
COUNTRIES,IDN,Indonesia,2021,DIPHTHERIA,Diphtheria,"per 100,000 population",20.92
COUNTRIES,IDN,Indonesia,2021,TB,Tuberculosis,"per 1,000 live births",22.87
COUNTRIES,IDN,Indonesia,2021,HEPB,Hepatitis B,"per 1,000 live births",23.9
COUNTRIES,IDN,Indonesia,2022,MEASLES,Measles,"per 100,000 population",15.71
COUNTRIES,IDN,Indonesia,2022,POLIO,Poliomyelitis,"per 1,000,000 population",22.29
COUNTRIES,IDN,Indonesia,2022,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",20.73
COUNTRIES,IDN,Indonesia,2022,DIPHTHERIA,Diphtheria,"per 100,000 population",12.84
COUNTRIES,IDN,Indonesia,2022,TB,Tuberculosis,"per 1,000,000 population",4.86
COUNTRIES,IDN,Indonesia,2022,HEPB,Hepatitis B,"per 100,000 population",8.44
COUNTRIES,IDN,Indonesia,2023,MEASLES,Measles,"per 100,000 population",18.01
COUNTRIES,IDN,Indonesia,2023,POLIO,Poliomyelitis,"per 100,000 population",27.09
COUNTRIES,IDN,Indonesia,2023,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",15.63
COUNTRIES,IDN,Indonesia,2023,DIPHTHERIA,Diphtheria,"per 100,000 population",23.06
COUNTRIES,IDN,Indonesia,2023,TB,Tuberculosis,"per 100,000 population",29.16
COUNTRIES,IDN,Indonesia,2023,HEPB,Hepatitis B,"per 100,000 population",10.14
COUNTRIES,EGY,Egypt,2010,MEASLES,Measles,"per 1,000,000 population",8.78
COUNTRIES,EGY,Egypt,2010,POLIO,Poliomyelitis,"per 100,000 population",15.35
COUNTRIES,EGY,Egypt,2010,PERTUSSIS,Pertussis (Whooping cough),"per 100,000 population",16.01
COUNTRIES,EGY,Egypt,2010,DIPHTHERIA,Diphtheria,"per 1,000 live births",13.8
COUNTRIES,EGY,Egypt,2010,TB,Tuberculosis,"per 100,000 population",14.94
COUNTRIES,EGY,Egypt,2010,HEPB,Hepatitis B,"per 100,000 population",2.34
COUNTRIES,EGY,Egypt,2011,MEASLES,Measles,"per 1,000 live births",9.74
COUNTRIES,EGY,Egypt,2011,POLIO,Poliomyelitis,"per 100,000 population",20.44
COUNTRIES,EGY,Egypt,2011,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",16.05
COUNTRIES,EGY,Egypt,2011,DIPHTHERIA,Diphtheria,"per 1,000,000 population",0.0
COUNTRIES,EGY,Egypt,2011,TB,Tuberculosis,"per 100,000 population",10.07
COUNTRIES,EGY,Egypt,2011,HEPB,Hepatitis B,"per 100,000 population",2.69
COUNTRIES,EGY,Egypt,2012,MEASLES,Measles,"per 100,000 population",22.2
COUNTRIES,EGY,Egypt,2012,POLIO,Poliomyelitis,"per 1,000 live births",8.81
COUNTRIES,EGY,Egypt,2012,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",17.29
COUNTRIES,EGY,Egypt,2012,DIPHTHERIA,Diphtheria,"per 1,000,000 population",17.55
COUNTRIES,EGY,Egypt,2012,TB,Tuberculosis,"per 1,000 live births",0.29
COUNTRIES,EGY,Egypt,2012,HEPB,Hepatitis B,"per 1,000,000 population",18.25
COUNTRIES,EGY,Egypt,2013,MEASLES,Measles,"per 1,000,000 population",0.0
COUNTRIES,EGY,Egypt,2013,POLIO,Poliomyelitis,"per 1,000,000 population",10.55
COUNTRIES,EGY,Egypt,2013,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",2.35
COUNTRIES,EGY,Egypt,2013,DIPHTHERIA,Diphtheria,"per 1,000,000 population",21.68
COUNTRIES,EGY,Egypt,2013,TB,Tuberculosis,"per 1,000,000 population",20.45
COUNTRIES,EGY,Egypt,2013,HEPB,Hepatitis B,"per 100,000 population",12.71
COUNTRIES,EGY,Egypt,2014,MEASLES,Measles,"per 1,000,000 population",13.17
COUNTRIES,EGY,Egypt,2014,POLIO,Poliomyelitis,"per 1,000,000 population",0.0
COUNTRIES,EGY,Egypt,2014,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",17.27
COUNTRIES,EGY,Egypt,2014,DIPHTHERIA,Diphtheria,"per 1,000 live births",17.26
COUNTRIES,EGY,Egypt,2014,TB,Tuberculosis,"per 100,000 population",14.89
COUNTRIES,EGY,Egypt,2014,HEPB,Hepatitis B,"per 100,000 population",13.03
COUNTRIES,EGY,Egypt,2015,MEASLES,Measles,"per 1,000 live births",0.0
COUNTRIES,EGY,Egypt,2015,POLIO,Poliomyelitis,"per 1,000 live births",21.26
COUNTRIES,EGY,Egypt,2015,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",5.72
COUNTRIES,EGY,Egypt,2015,DIPHTHERIA,Diphtheria,"per 1,000 live births",3.84
COUNTRIES,EGY,Egypt,2015,TB,Tuberculosis,"per 1,000 live births",0.0
COUNTRIES,EGY,Egypt,2015,HEPB,Hepatitis B,"per 100,000 population",0.0
COUNTRIES,EGY,Egypt,2016,MEASLES,Measles,"per 1,000,000 population",12.05
COUNTRIES,EGY,Egypt,2016,POLIO,Poliomyelitis,"per 100,000 population",5.55
COUNTRIES,EGY,Egypt,2016,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",5.49
COUNTRIES,EGY,Egypt,2016,DIPHTHERIA,Diphtheria,"per 1,000,000 population",14.29
COUNTRIES,EGY,Egypt,2016,TB,Tuberculosis,"per 1,000 live births",14.05
COUNTRIES,EGY,Egypt,2016,HEPB,Hepatitis B,"per 1,000 live births",0.0
COUNTRIES,EGY,Egypt,2017,MEASLES,Measles,"per 1,000 live births",19.15
COUNTRIES,EGY,Egypt,2017,POLIO,Poliomyelitis,"per 1,000 live births",21.29
COUNTRIES,EGY,Egypt,2017,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",17.1
COUNTRIES,EGY,Egypt,2017,DIPHTHERIA,Diphtheria,"per 1,000 live births",15.15
COUNTRIES,EGY,Egypt,2017,TB,Tuberculosis,"per 1,000,000 population",4.05
COUNTRIES,EGY,Egypt,2017,HEPB,Hepatitis B,"per 100,000 population",17.1
COUNTRIES,EGY,Egypt,2018,MEASLES,Measles,"per 1,000 live births",3.79
COUNTRIES,EGY,Egypt,2018,POLIO,Poliomyelitis,"per 100,000 population",12.47
COUNTRIES,EGY,Egypt,2018,PERTUSSIS,Pertussis (Whooping cough),"per 1,000,000 population",9.53
COUNTRIES,EGY,Egypt,2018,DIPHTHERIA,Diphtheria,"per 1,000,000 population",10.84
COUNTRIES,EGY,Egypt,2018,TB,Tuberculosis,"per 1,000 live births",9.36
COUNTRIES,EGY,Egypt,2018,HEPB,Hepatitis B,"per 1,000,000 population",0.67
COUNTRIES,EGY,Egypt,2019,MEASLES,Measles,"per 1,000 live births",14.05
COUNTRIES,EGY,Egypt,2019,POLIO,Poliomyelitis,"per 1,000 live births",0.0
COUNTRIES,EGY,Egypt,2019,PERTUSSIS,Pertussis (Whooping cough),"per 1,000 live births",4.24
